audit_id,position_id,mint_address,entry_at,exit_at,entry_price,exit_price,net_return_pct,entry_liquidity_usd,exit_liquidity_usd,entry_market_cap,opened_at,entry_rank,entry_volume_24h,snapshot_liquidity_usd,mfe_pct,mae_pct,mfe_time,mae_time,is_collapse,path_length,volume_24h_to_liquidity
8b8712c8-a3f1-4cea-8bc2-04976fb802fa,afb384a6-3f48-4adf-9be8-ebf7d13f91c4,G5dyx7UfnX6TeHqrPVAM7qNMXznAsvjtbsbTCNbRpump,2026-08-11 03:29:21.852802+00:00,2026-08-11 12:09:57.856351+00:00,0.000121,0.000129075,4.3781,25527.86,25514.4,116274.0,2026-08-11 03:29:21.852802+00:00,17,88971.7,25527.86,42.23140495867769,-0.41322314049586667,2026-08-11 07:46:06.072907+00:00,2026-08-11 12:09:57.856351+00:00,False,1237.0,3.4852784369704315
8ecc5738-5c6b-4711-b9ee-5a05b5e6cf56,851a08a0-01c6-4907-961d-02a09c7b1f8e,EKppz9JRQDVLhye12yc4T4P9ue7N6A4vVEB4uyvxpump,2026-08-11 03:53:09.165541+00:00,2026-08-11 12:48:50.727232+00:00,3.248e-05,3.3405e-05,-1.1102,12848.69,11799.15,30719.0,2026-08-11 03:53:09.165541+00:00,11,118899.95,12848.69,37.13054187192117,-21.151477832512317,2026-08-11 08:42:51.305606+00:00,2026-08-11 06:14:23.798971+00:00,False,1186.0,9.253857786280157
2c01ec37-04e8-4a0c-91fd-33a74ce8c712,6d82e1ca-2fed-437a-9675-67c93f8bede9,B7Yt9TBjNSv3UwGfPQmJfgc5exSzf5Rq2ePVNux3pump,2026-08-11 08:42:44.250008+00:00,2026-08-11 13:19:20.094222+00:00,8.044e-06,7.04025e-06,-19.2028,6066.8,5346.75,7728.0,2026-08-11 08:42:44.250008+00:00,14,21683.16,6066.8,16.69567379413228,-18.622575832918944,2026-08-11 11:09:50.977877+00:00,2026-08-11 13:19:20.094222+00:00,False,634.0,3.5740687017867736
aa321925-d0e1-495a-875d-573025d28cf2,ac4ee3fe-48c9-4151-9a95-c4fcc7d6ad2b,DrsSQuG2A2VyWsmLhxUnDLpGHi6yvSQ2yge73rLopump,2026-08-11 10:32:40.844697+00:00,2026-08-11 14:26:17.506757+00:00,0.01033,0.0121425,-3.3342,234005.93,1371.96,10329891.0,2026-08-11 10:32:40.844697+00:00,2,201769.91,234005.93,56.727976766698916,-99.98693126815101,2026-08-11 13:33:59.516942+00:00,2026-08-11 14:26:17.506757+00:00,True,460.0,0.8622427217976912
b8fc07ad-944d-4e95-bab0-2a353c73a1aa,64ba85d8-03a2-49ac-a4f8-73ea098237a4,HDX2EGULJYcXPhHmjAkSMTkzUnYyqCyGzyJXSgvPpump,2026-08-11 14:26:17.911964+00:00,2026-08-11 15:14:13.893045+00:00,0.0001573,0.00014535,-9.5127,28430.23,26891.07,136322.0,2026-08-11 14:26:17.911964+00:00,6,160496.18,28430.23,23.20406865861411,-11.506675143038784,2026-08-11 14:57:48.476109+00:00,2026-08-11 14:33:45.571481+00:00,False,181.0,5.645264916956353
9800de22-35b5-473f-acfb-293c996ae1b7,c2e7b352-d1d2-4a1d-b3a0-cc35aa7d69ea,39jq7BGb4UMNS57V8UH67b24QjroSmvyLnvFWkT5pump,2026-08-11 13:19:20.452351+00:00,2026-08-11 15:37:27.711165+00:00,0.0003624,0.000276975,-24.748,51918.44,44677.39,350673.0,2026-08-11 13:19:20.452351+00:00,12,1015205.64,51918.44,1.903973509933761,-24.751655629139073,2026-08-11 13:26:51.788473+00:00,2026-08-11 15:37:27.711165+00:00,False,318.0,19.553854853882356
3ac7d230-94e0-4247-b572-d5f9605af229,8399e12a-b460-4253-b614-7bf722684473,FugaEJGreRgnoCniRtRMj969LvbXS5T5b4qXUhnApump,2026-08-11 15:37:29.603178+00:00,2026-08-11 15:41:01.052579+00:00,4.105e-06,4.6515e-06,-0.6091,3339.66,3520.88,4105.0,2026-08-11 15:37:29.603178+00:00,13,22549.62,3339.66,51.08404384896469,-2.630937880633365,2026-08-11 15:40:29.210165+00:00,2026-08-11 15:39:34.973515+00:00,False,10.0,6.75207057005803
a2e8b45a-4f3c-41a6-b83a-cb2fbbf5daa0,d4365dd7-4a5c-484f-8176-4e9746d5f0da,vvRpg4mfTALSVCCacdQSE8rvbn7dUsUhcWKD5KQpump,2026-08-11 15:14:14.783384+00:00,2026-08-11 15:42:16.075360+00:00,3.279e-05,2.46e-05,-28.2095,12282.7,10432.51,31122.0,2026-08-11 15:14:14.783384+00:00,11,93622.42,12282.7,0.03049710277522056,-25.007624275693814,2026-08-11 15:16:20.399123+00:00,2026-08-11 15:42:16.075360+00:00,False,102.0,7.622299657241485
c8d026f2-4f13-4e2d-a005-7d095d868101,b4268cc8-9273-4a09-b7cd-15256a50ed03,x5DTAdiLYDGZ7qDUCFzdEGidYqSV95ofy1G3Dhzpump,2026-08-11 12:09:58.911855+00:00,2026-08-11 16:43:12.470966+00:00,0.005179,0.00415725,-28.6868,165563.26,1553.31,5177485.0,2026-08-11 12:09:58.911855+00:00,5,153310.72,165563.26,7.028383857887635,-99.97016798609769,2026-08-11 16:42:54.462238+00:00,2026-08-11 16:43:12.470966+00:00,True,660.0,0.9259948131004426
4286c7cc-dd0a-4dde-9e61-1a6b1eaedc57,3f102fcc-501c-4eb3-a696-18613c7ebb5f,Edpcd9aYh6BVRKV5hYrgnEuJ3MHAFcdnHtSL9yvopump,2026-08-08 03:22:57.353104+00:00,2026-08-11 17:18:27.696265+00:00,0.0001212,0.000117675,-5.1064,24153.71,24212.51,116468.0,2026-08-08 03:22:57.353104+00:00,3,151977.17,24153.71,29.455445544554443,-8.498349834983502,2026-08-10 07:15:12.631829+00:00,2026-08-09 14:34:43.782942+00:00,False,9452.0,6.292083907606741
85adbf97-5c3b-4e0f-ab35-979492b8a5ef,8651c6e5-02cc-4594-97b7-78800a2702cd,FPfi9q1AixdUeWQVPFHJMJQ7a43S78dm6UZ4fzN4pump,2026-08-11 15:41:01.537380+00:00,2026-08-11 17:19:04.107048+00:00,0.0007806,0.0008595,8.9141,76354.1,80491.58,759896.0,2026-08-11 15:41:01.537380+00:00,12,2526963.17,76354.1,46.81014604150654,-11.69613118114271,2026-08-11 16:51:10.974690+00:00,2026-08-11 15:51:14.165859+00:00,False,287.0,33.09531734379686
0a4d0aa9-0330-4489-9eff-5943ca196107,a4e14dbd-efb1-4816-bcde-1c2604add48d,Bxj6sJzDgYXD348JzULmwvXb2UCjem1z6ero3BmwaoNT,2026-08-11 17:19:04.507766+00:00,2026-08-11 17:30:42.259454+00:00,7.053e-06,1.27725e-05,66.5999,4906.11,6851.18,6834.0,2026-08-11 17:19:04.507766+00:00,12,6611.18,4906.11,141.45753580036867,3.5162342265702535,2026-08-11 17:29:07.225149+00:00,2026-08-11 17:19:13.757356+00:00,False,43.0,1.347540108150857
9cece1bd-cd6f-4225-b198-961ab99fae3f,d8fcf710-bb3c-4966-9567-ea56962daf47,nbTMnY7TgnLYFpo2BSBJzFc8Ut2uhiJ5wqbqgG1pump,2026-08-11 17:30:43.195340+00:00,2026-08-11 17:37:03.443493+00:00,4.37e-05,3.38025e-05,-25.6137,13896.83,12041.58,43702.0,2026-08-11 17:30:43.195340+00:00,11,13053.35,13896.83,3.1350114416476025,-22.90617848970252,2026-08-11 17:35:46.095678+00:00,2026-08-11 17:37:03.443493+00:00,False,24.0,0.9393041434629337
e4e87814-6ef1-4728-b4b5-0da6e31fc0cf,f14ba0a3-c403-49fa-82ba-347b0097b419,94s1DHtdinFRu8fabQY7muznn4bxC9FjxDhmMpjPpump,2026-08-11 16:43:14.663263+00:00,2026-08-11 18:06:55.003016+00:00,9.084e-06,6.8565e-06,-31.0169,5627.24,4717.6,8545.0,2026-08-11 16:43:14.663263+00:00,14,100692.77,5627.24,0.6384852487890811,-24.691765741963888,2026-08-11 16:51:01.630147+00:00,2026-08-11 18:06:55.003016+00:00,False,242.0,17.893811175638504
ab597bdd-c6a3-4188-83cd-d41761c20af7,d8c800ff-0ff9-4d0e-aef0-975c617c69f0,AaXXFmEtfowS9fMomUibZoxmz8sZSmUgxG6By3Sepump,2026-08-11 12:48:51.135373+00:00,2026-08-11 18:22:12.784033+00:00,3.395e-06,3.85425e-06,-2.063,2926.31,3176.42,3075.0,2026-08-11 12:48:51.135373+00:00,12,30338.9,2926.31,51.36966126656849,-6.568483063328431,2026-08-11 18:02:22.611159+00:00,2026-08-11 12:49:02.228329+00:00,False,827.0,10.367630223728861
ad793537-64e1-4cd8-8f0b-74fc9c4608fc,9855f401-cf18-43c9-8ac2-bb7b95f2623d,JAKnM5B8pC7747QqGEGyeJmdAn55mmjb2Eqd2bpSpump,2026-08-11 17:30:43.195340+00:00,2026-08-11 19:13:02.408635+00:00,2.5e-05,1.92375e-05,-26.9026,10174.75,8733.07,23559.0,2026-08-11 17:30:43.195340+00:00,13,10908.48,10174.75,2.599999999999995,-23.680000000000003,2026-08-11 17:30:50.413239+00:00,2026-08-11 19:13:02.408635+00:00,False,134.0,1.0721128283250203
b10e33e9-1eb8-4d01-b980-5229215b9096,bc291a6c-8e26-433b-a93c-c8ca68ebff70,8f6FXoXtKE4hnNGFzxM7Xh9TrUUVnWqvN4EWANwLpump,2026-08-11 19:13:07.113013+00:00,2026-08-11 19:45:15.401409+00:00,1.343e-05,1.32225e-05,-7.6961,7124.09,7054.05,12547.0,2026-08-11 19:13:07.113013+00:00,12,51113.06,7124.09,31.27326880119135,-2.0104244229337365,2026-08-11 19:33:43.294925+00:00,2026-08-11 19:45:15.401409+00:00,False,43.0,7.174679152003975
da9b83ee-f24c-4304-bbe3-6f77c0dd098c,deaff2ca-75e7-432f-9a20-328cc0dc9b92,24NVAnzaULU3NhCE1RaCwGJzRqBDicqWL2J6a2Ykpump,2026-08-11 17:37:04.204260+00:00,2026-08-11 20:03:16.802142+00:00,3.134e-05,2.3505e-05,-29.6791,11707.49,4599.66,30333.0,2026-08-11 17:37:04.204260+00:00,13,35937.93,11707.49,0.0,-80.98915124441608,2026-08-11 17:37:11.714893+00:00,2026-08-11 20:03:16.802142+00:00,True,216.0,3.069652846169418
2efee943-d1fd-4b88-a119-e5ca79295aaa,040d78b4-a330-47fe-be82-90f7cf79baec,D6D86WfHuviN4Sra4uvMGHkedtEHCC893krgntGjpump,2026-08-11 18:22:14.862692+00:00,2026-08-11 20:16:38.016152+00:00,1.482e-05,1.22325e-05,-22.6969,7550.64,6676.11,14152.0,2026-08-11 18:22:14.862692+00:00,11,38993.99,7550.64,10.053981106612692,-19.36572199730094,2026-08-11 19:49:17.594873+00:00,2026-08-11 20:16:38.016152+00:00,False,137.0,5.164329116472246
f2a7224f-af29-4e26-b3d5-f36de83e62c6,1e0219cf-2e2f-4850-8a8d-9ba90c9762af,SAKtXn9BW77yukhAfaQsyoJpd6nZCieUpXUcHskpump,2026-08-11 04:34:24.495010+00:00,2026-08-12 00:54:05.415656+00:00,0.0009136,0.00145875,27.2889,68913.09,1628.41,910330.0,2026-08-11 04:34:24.495010+00:00,2,87797.14,68913.09,112.8940455341506,-99.82355516637477,2026-08-12 00:53:41.495238+00:00,2026-08-12 00:54:05.415656+00:00,True,1979.0,1.274027038984901
a927cdb0-c48e-4be0-8cde-879d3cddc3e5,58a5f927-50e1-4e46-9f6e-38fdfbde9bcd,9EDCzStHGJA8CMJY66hNaYifPqjotUr8ef28rNsmpump,2026-08-10 15:32:16.770784+00:00,2026-08-12 12:15:25.098934+00:00,0.005477,0.0105525,44.8972,170164.68,1587.18,5475884.0,2026-08-10 15:32:16.770784+00:00,11,77573.88,170164.68,156.89245937557058,-99.97129815592477,2026-08-12 09:12:13.501511+00:00,2026-08-12 12:15:25.098934+00:00,True,3529.0,0.45587533206068387
cbc44f09-258d-4c82-8b10-89087af7521c,6d86ad14-032c-4b26-bf64-63c84548e656,2PAhsvKHcGqU7NoEgpMgxSsBZKDnLwXRwk5hKe3ypump,2026-08-11 03:29:21.852802+00:00,2026-08-12 13:30:26.555909+00:00,0.0001122,8.43e-05,-26.8087,23363.77,20126.68,110107.0,2026-08-11 03:29:21.852802+00:00,18,4136.02,23363.77,0.17825311942958227,-24.955436720142604,2026-08-11 05:40:46.161835+00:00,2026-08-12 13:30:26.555909+00:00,False,3033.0,0.17702708081786458
fb15ba41-cbd0-4833-b501-fa1edc85cea3,757ed7f0-ff5c-4100-9206-f328299e5c25,Xyj8Lb4t2UmuJU2bLijkbZNHxTdSTCyyteWhAGzpump,2026-08-08 12:55:00.105365+00:00,2026-08-12 15:28:10.469171+00:00,0.00461,0.00654525,14.4963,155403.79,1514.03,4608964.0,2026-08-08 12:55:00.105365+00:00,3,109545.8,155403.79,89.3058568329718,-99.96778741865509,2026-08-12 12:29:13.177565+00:00,2026-08-12 15:28:10.469171+00:00,True,8765.0,0.7049107360895124
dc97c5ef-baea-4093-8250-19d5e839662a,2bb7c613-3a2f-4c2f-accb-16fc77797d5b,6HjvVo8yHNR4fLH3E2fXDACPvsc8mAtuuRRJagmQpump,2026-08-12 15:28:11.172562+00:00,2026-08-12 15:37:36.680420+00:00,2.356e-05,1.767e-05,-28.8578,9979.85,8466.27,22411.0,2026-08-12 15:28:11.172562+00:00,10,184995.02,9979.85,-0.4244482173174975,-25.00000000000001,2026-08-12 15:37:18.206870+00:00,2026-08-12 15:37:36.680420+00:00,False,2.0,18.53685376032706
81a915c1-534a-492f-bbb8-e072d6bbac24,4ae141b1-8ce5-4292-8e58-62a270ed4b07,CFASPx9Fp95FQdxydtDxFWgL8g5PavDgcNaamZmdpump,2026-08-12 00:54:07.043835+00:00,2026-08-12 16:38:22.411574+00:00,5.221e-06,3.9945e-06,-31.5076,4593.26,3737.61,5100.0,2026-08-12 00:54:07.043835+00:00,17,18613.08,4593.26,2.0111089829534703,-26.48917831832981,2026-08-12 01:51:24.895633+00:00,2026-08-12 16:38:22.411574+00:00,False,653.0,4.052259179754684
ecd39bb8-b917-445e-8825-9ed3a013a56d,e5c8744c-153c-460d-b276-1dce1bd20804,F1XdReoHL3GweeCG4sgoZGAdsUNt8sda8n5EE2TNpump,2026-08-12 15:28:11.172562+00:00,2026-08-12 17:54:59.749807+00:00,2.431e-05,1.82325e-05,-28.3931,11849.9,9531.01,23572.0,2026-08-12 15:28:11.172562+00:00,12,13625.33,11849.9,-5.2241875771287525,-31.715343480049356,2026-08-12 16:38:13.259090+00:00,2026-08-12 17:54:59.749807+00:00,False,5.0,1.149826580815028
810875e9-800f-4cea-a0f1-7b4aa6b36346,71f5d333-d204-460d-bf76-4b7b28bcd53d,46amR3aeQE7MJ9QDrgNRqBP3FcsJ9QNYV71L2vVSpump,2026-08-12 12:15:26.314877+00:00,2026-08-12 20:42:43.339902+00:00,0.0002152,0.000173175,-20.8893,44008.15,35478.48,204656.0,2026-08-12 12:15:26.314877+00:00,19,402856.12,44008.15,7.29553903345725,-33.7360594795539,2026-08-12 13:34:46.764404+00:00,2026-08-12 20:42:43.339902+00:00,False,228.0,9.15412531542453
58f9af99-25c5-44b6-ba85-4b9a41544440,c4776d3a-7fc2-46c6-af9e-7cac574dd998,C6KwzgqzumjGSyV4WquUXuGWQQiZKgJBdiZ6evs4pump,2026-08-11 20:16:39.045925+00:00,2026-08-12 21:43:24.654205+00:00,7.679e-06,6.885e-06,-19.9073,5065.12,3183.8,7375.0,2026-08-11 20:16:39.045925+00:00,19,10464.56,5065.12,19.546815991665575,-50.319051959890615,2026-08-12 05:43:09.798958+00:00,2026-08-12 21:43:24.654205+00:00,False,672.0,2.0660043592254476
8e4700d5-5f57-4dfe-9f2f-8a5342908f47,039794f7-f7de-48f6-9e34-bae582b096b8,nokrK27iKrZfPc9Vg5rwGvcVRuDdoYupLdvbYKQpump,2026-08-12 12:15:26.314877+00:00,2026-08-12 23:00:44.791788+00:00,0.002392,0.002775,-1.4527,112805.94,1617.72,2390367.0,2026-08-12 12:15:26.314877+00:00,3,92091.67,112805.94,54.68227424749165,-99.93273411371237,2026-08-12 20:42:21.906478+00:00,2026-08-12 23:00:44.791788+00:00,True,213.0,0.8163725243546571
e78933dd-6485-4a3d-8451-a2da1e0348f9,23f47376-fe21-4405-8701-c68b3c5a8ed6,E5iDD4kt9gDxTaAeoCNeN3CcZAWB7FvbPXwqJuuHpump,2026-08-12 21:43:25.335018+00:00,2026-08-13 02:02:45.501341+00:00,1.657e-05,2.2095e-05,26.3792,8062.48,9398.74,15722.0,2026-08-12 21:43:25.335018+00:00,8,4503.11,8062.48,77.79118889559446,0.0,2026-08-12 22:23:04.235498+00:00,2026-08-12 21:43:32.405366+00:00,False,9.0,0.5585266568103114
aa6069ba-a66e-452f-af97-d115c79ed7d7,89fb4ffa-1954-48e6-bbc9-926e4a8e8a12,7bfCYSDYFibjw5aFX9p9yCdS7gDKV5CmJQYc6jCepump,2026-08-11 05:40:49.662616+00:00,2026-08-13 17:18:35.424172+00:00,3.773e-06,2.886e-06,-38.4879,3184.38,1432.52,3722.0,2026-08-11 05:40:49.662616+00:00,10,53068.16,3184.38,1.9878081102570933,-62.47018287834615,2026-08-11 07:38:06.003889+00:00,2026-08-13 17:18:35.424172+00:00,False,2463.0,16.665146747561536
002813f4-6130-4db9-994e-18fc0eaef2ca,0781750a-c122-4822-b6f6-25a8a4a247b4,AahMPDKa7FRnRikC8r1G3BLJkfptE5afVJY5Cx9mpump,2026-08-13 17:18:35.913603+00:00,2026-08-14 09:33:22.183207+00:00,4.075e-06,3.171e-06,-32.9949,3407.77,2747.16,3940.0,2026-08-13 17:18:35.913603+00:00,3,5316.82,3407.77,3.7546012269938664,-26.085889570552144,2026-08-13 18:34:26.472957+00:00,2026-08-14 09:33:22.183207+00:00,False,23.0,1.560205060787553
a86a3b59-63f6-429a-8bec-68599b587ca5,8ce97a40-f51d-4d40-84d6-b9fcdce3fdcb,FKyBKC3795oqVnY1Q93BcvgU7FaAz9rY5nHizZdqpump,2026-08-11 17:18:28.093514+00:00,2026-08-15 00:09:26.237336+00:00,2.517e-06,1.92225e-06,-39.4455,2327.47,1742.6,2400.0,2026-08-11 17:18:28.093514+00:00,9,13578.27,2327.47,1.8275725069527071,-29.558998808104892,2026-08-11 17:31:10.592543+00:00,2026-08-15 00:09:26.237336+00:00,False,1228.0,5.833918374887754
0f967d0e-eda4-4007-a4ea-9ad51f123246,a07b4731-9c78-4d49-8b48-2b24c69ead7f,8TfggLjCG1ba17nBAjASVnRaWgwxaRaMmZZkXcy2pump,2026-08-14 09:33:23.243542+00:00,2026-08-15 01:50:19.527858+00:00,2.048e-05,2.01975e-05,-6.3397,9138.39,8940.06,19664.0,2026-08-14 09:33:23.243542+00:00,8,12631.87,9138.39,31.494140625000007,-14.257812499999995,2026-08-14 14:50:41.619349+00:00,2026-08-14 11:35:01.154899+00:00,False,60.0,1.3822861576273284
